scene_id,scene_id,tile_lat,tile_lon,source_csv
S2A_MSIL2A_20190816T062631_R077_T40QGL_20201005T005747,S2A_MSIL2A_20190816T062631_R077_T40QGL_20201005T005747,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20190816T062631_R077_T40QGL_20201005T005747,S2A_MSIL2A_20190816T062631_R077_T40QGL_20201005T005747,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20190821T062639_R077_T40QGL_20201005T030927,S2B_MSIL2A_20190821T062639_R077_T40QGL_20201005T030927,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20190821T062639_R077_T40QGL_20201005T030927,S2B_MSIL2A_20190821T062639_R077_T40QGL_20201005T030927,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20190826T062631_R077_T40QGL_20201005T045841,S2A_MSIL2A_20190826T062631_R077_T40QGL_20201005T045841,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20190826T062631_R077_T40QGL_20201005T045841,S2A_MSIL2A_20190826T062631_R077_T40QGL_20201005T045841,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20190910T062629_R077_T40QGL_20201004T113425,S2B_MSIL2A_20190910T062629_R077_T40QGL_20201004T113425,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20190910T062629_R077_T40QGL_20201004T113425,S2B_MSIL2A_20190910T062629_R077_T40QGL_20201004T113425,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20190930T062639_R077_T40QGL_20201004T185142,S2B_MSIL2A_20190930T062639_R077_T40QGL_20201004T185142,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20190930T062639_R077_T40QGL_20201004T185142,S2B_MSIL2A_20190930T062639_R077_T40QGL_20201004T185142,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20191015T062831_R077_T40QGL_20201004T022854,S2A_MSIL2A_20191015T062831_R077_T40QGL_20201004T022854,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20191015T062831_R077_T40QGL_20201004T022854,S2A_MSIL2A_20191015T062831_R077_T40QGL_20201004T022854,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20191020T062859_R077_T40QGL_20201004T042518,S2B_MSIL2A_20191020T062859_R077_T40QGL_20201004T042518,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20191020T062859_R077_T40QGL_20201004T042518,S2B_MSIL2A_20191020T062859_R077_T40QGL_20201004T042518,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20191025T062931_R077_T40QGL_20201004T055923,S2A_MSIL2A_20191025T062931_R077_T40QGL_20201004T055923,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20191025T062931_R077_T40QGL_20201004T055923,S2A_MSIL2A_20191025T062931_R077_T40QGL_20201004T055923,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20191119T063139_R077_T40QGL_20201003T180524,S2B_MSIL2A_20191119T063139_R077_T40QGL_20201003T180524,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20191119T063139_R077_T40QGL_20201003T180524,S2B_MSIL2A_20191119T063139_R077_T40QGL_20201003T180524,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20191214T063251_R077_T40QGL_20201003T044507,S2A_MSIL2A_20191214T063251_R077_T40QGL_20201003T044507,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20191214T063251_R077_T40QGL_20201003T044507,S2A_MSIL2A_20191214T063251_R077_T40QGL_20201003T044507,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20200118T063209_R077_T40QGL_20201002T202134,S2B_MSIL2A_20200118T063209_R077_T40QGL_20201002T202134,2.3342290240858468,51.88488815179957,
