trajectory_id,lon,lat,timestamp
11375,59.44534753510678,22.65209970262035,1639031551024
11375,59.44835341596911,22.65488691474234,1639117951024
11375,59.442871169892925,22.653747136049315,1639204351024
11375,59.43804549795206,22.639757072162112,1639290751024
11376,59.452972999999986,22.622075,1638081139024
11376,59.4557532850892,22.615184019091487,1638167539024
11376,59.456393538870316,22.617543182684987,1638253939024
11376,59.45829869710542,22.61232330980584,1638340339024
11376,59.44298347579047,22.60069905657353,1638426739024
11376,59.441987682458205,22.603560933343733,1638513139024
11376,59.441525159706,22.598405268579633,1638513151024
11376,59.44615282697305,22.605900913388833,1638599551024
11376,59.43849150003646,22.59972312824037,1638685951024
11376,59.44810565377429,22.592703953015796,1638772351024
11376,59.44721729308145,22.585969230443855,1638858751024
11376,59.4601659146428,22.581191366571154,1638945151024
11376,59.456886505880334,22.578519579860803,1639031551024
11376,59.45910577130326,22.585437254526834,1639117951024
11376,59.458261663803114,22.589338632287497,1639204351024
11376,59.455894843851155,22.579518316035816,1639290751024
11377,59.452972999999986,22.622075,1638081139024
11377,59.44142477125524,22.632043653764132,1638167539024
11377,59.44303558244735,22.632962890916478,1638253939024
11377,59.435791220170415,22.629288730908613,1638340339024
11377,59.43442138068605,22.626572089240312,1638426739024
11377,59.43330597631228,22.6316263440738,1638513139024
11377,59.43095298104308,22.63258265929773,1638513151024
11377,59.43429763048704,22.625259211915896,1638599551024
11377,59.43379308014278,22.62375979901027,1638685951024
11377,59.430726659210706,22.627406007263133,1638772351024
11377,59.425395444678486,22.62550493810713,1638858751024
11377,59.423185414077466,22.623494447985692,1638945151024
11377,59.42611387915693,22.62398195411571,1639031551024
11377,59.42452606483434,22.61658719643954,1639117951024
11377,59.43977796255828,22.61779827681119,1639204351024
11377,59.446047601092374,22.625551185687605,1639290751024
11378,59.452972999999986,22.622075,1638081139024
11378,59.44948846177431,22.61753117254734,1638167539024
11378,59.4593921519953,22.6193761960806,1638253939024
11378,59.467292359577925,22.619799268053182,1638340339024
11378,59.46415281362255,22.619026675679248,1638426739024
11378,59.45374502841662,22.625141425763495,1638513139024
11378,59.46081378946681,22.625335498687367,1638513151024
11378,59.46116374461215,22.633558605800882,1638599551024
11378,59.45821232427775,22.63489029932097,1638685951024
11378,59.47132655403243,22.63668311264911,1638772351024
11378,59.471533996765345,22.63486417392166,1638858751024
11378,59.476174922920165,22.629741034115916,1638945151024
11378,59.47280776973241,22.63543453142129,1639031551024
11378,59.47180320474615,22.63347361944772,1639117951024
11378,59.47404853846868,22.634850135211988,1639204351024
11378,59.477829374943155,22.635714289397885,1639290751024
11379,59.452972999999986,22.622075,1638081139024
11379,59.45908820204488,22.612467151869044,1638167539024
11379,59.46197404882088,22.601576721108724,1638253939024
11379,59.45963540244759,22.599558836258257,1638340339024
11379,59.46387115271966,22.60268142430885,1638426739024
