tile,scene_id,hab_label,p_tab,datetime,date_key,month_key,region_key,frcnn_r50,frcnn_mb,frcnn_ssd
S2B_MSIL2A_20210720T065629_R063_T39QXG_20210720T171952_0000.jpg,S2B_MSIL2A_20210720T065629_R063_T39QXG_20210720T171952,0,0.6930636317845276,2021-07-20 06:56:29.024000+00:00,2021-07-20 06:56:29.024,2021-07,T39QXG,0.1284322291612625,0.22887603938579554,0.42705485224723816
S2B_MSIL2A_20210630T065629_R063_T39QXG_20210701T040612_0000.jpg,S2B_MSIL2A_20210630T065629_R063_T39QXG_20210701T040612,1,0.4767065578616701,2021-06-30 06:56:29.024000+00:00,2021-06-30 06:56:29.024,2021-06,T39QXG,0.4322924241423607,0.28920630613962806,0.4896669884522756
S2A_MSIL2A_20220928T065651_R063_T39QXG_20240730T192859_0000.jpg,S2A_MSIL2A_20220928T065651_R063_T39QXG_20240730T192859,1,0.3050331569356711,2022-09-28 06:56:51.024000+00:00,2022-09-28 06:56:51.024,2022-09,T39QXG,0.6715758293867111,0.18440155684947968,0.5063762466112772
S2A_MSIL2A_20220928T065651_R063_T39QXG_20220928T234907_0000.jpg,S2A_MSIL2A_20220928T065651_R063_T39QXG_20220928T234907,1,0.4034366927949144,2022-09-28 06:56:51.024000+00:00,2022-09-28 06:56:51.024,2022-09,T39QXG,0.6715758293867111,0.18440155684947968,0.5063762466112772
S2B_MSIL2A_20220923T065629_R063_T39QXG_20240725T151945_0000.jpg,S2B_MSIL2A_20220923T065629_R063_T39QXG_20240725T151945,1,0.2120927849309025,2022-09-23 06:56:29.024000+00:00,2022-09-23 06:56:29.024,2022-09,T39QXG,0.6715758293867111,0.18440155684947968,0.5063762466112772
S2B_MSIL2A_20220923T065629_R063_T39QXG_20220924T000152_0000.jpg,S2B_MSIL2A_20220923T065629_R063_T39QXG_20220924T000152,1,0.3321287840262842,2022-09-23 06:56:29.024000+00:00,2022-09-23 06:56:29.024,2022-09,T39QXG,0.6715758293867111,0.18440155684947968,0.5063762466112772
S2A_MSIL2A_20220918T065631_R063_T39QXG_20240729T142658_0000.jpg,S2A_MSIL2A_20220918T065631_R063_T39QXG_20240729T142658,0,0.2049206886827196,2022-09-18 06:56:31.024000+00:00,2022-09-18 06:56:31.024,2022-09,T39QXG,0.6715758293867111,0.18440155684947968,0.5063762466112772
S2A_MSIL2A_20220918T065631_R063_T39QXG_20220919T032927_0000.jpg,S2A_MSIL2A_20220918T065631_R063_T39QXG_20220919T032927,0,0.3139727497817222,2022-09-18 06:56:31.024000+00:00,2022-09-18 06:56:31.024,2022-09,T39QXG,0.6715758293867111,0.18440155684947968,0.5063762466112772
S2B_MSIL2A_20220913T065629_R063_T39QXG_20240726T171436_0000.jpg,S2B_MSIL2A_20220913T065629_R063_T39QXG_20240726T171436,0,0.189314893715854,2022-09-13 06:56:29.024000+00:00,2022-09-13 06:56:29.024,2022-09,T39QXG,0.6715758293867111,0.18440155684947968,0.5063762466112772
S2B_MSIL2A_20220913T065629_R063_T39QXG_20220913T171218_0000.jpg,S2B_MSIL2A_20220913T065629_R063_T39QXG_20220913T171218,0,0.2615766750731101,2022-09-13 06:56:29.024000+00:00,2022-09-13 06:56:29.024,2022-09,T39QXG,0.6715758293867111,0.18440155684947968,0.5063762466112772
